timeMS,CH,CLE,CRE,aX,aY,aZ
249085,-0.9138,1.8321,2.1856,-0.12,-0.02,1.03
249094,-0.9143,1.8329,2.1859,-0.12,-0.02,1.03
249103,-0.9132,1.8323,2.1858,-0.12,-0.02,1.03
249112,-0.9144,1.8351,2.1859,-0.12,-0.02,1.03
249121,-0.9138,1.8332,2.1860,-0.12,-0.02,1.03
249130,-0.9131,1.8329,2.1871,-0.12,-0.02,1.03
249139,-0.9130,1.8314,2.1863,-0.12,-0.02,1.03
249148,-0.9134,1.8338,2.1859,-0.12,-0.02,1.03
249157,-0.9141,1.8326,2.1843,-0.12,-0.01,1.02
249166,-0.9134,1.8336,2.1863,-0.12,-0.01,1.02
249175,-0.9151,1.8314,2.1875,-0.12,-0.02,1.03
249184,-0.9149,1.8322,2.1855,-0.12,-0.02,1.02
249193,-0.9132,1.8319,2.1850,-0.12,-0.02,1.02
249202,-0.9132,1.8332,2.1858,-0.12,-0.02,1.03
249211,-0.9138,1.8338,2.1862,-0.12,-0.02,1.03
249220,-0.9155,1.8312,2.1854,-0.12,-0.01,1.02
249229,-0.9148,1.8317,2.1860,-0.12,-0.01,1.02
249238,-0.9152,1.8317,2.1841,-0.12,-0.02,1.03
249247,-0.9152,1.8321,2.1848,-0.12,-0.01,1.03
249256,-0.9145,1.8336,2.1845,-0.12,-0.01,1.03
249265,-0.9130,1.8320,2.1833,-0.12,-0.02,1.03
249274,-0.9142,1.8327,2.1877,-0.12,-0.02,1.03
249283,-0.9143,1.8322,2.1850,-0.12,-0.02,1.03
249292,-0.9131,1.8334,2.1857,-0.12,-0.01,1.03
249301,-0.9129,1.8314,2.1852,-0.12,-0.02,1.03
249310,-0.9146,1.8341,2.1850,-0.12,-0.01,1.03
249319,-0.9120,1.8342,2.1864,-0.12,-0.01,1.03
249328,-0.9140,1.8326,2.1851,-0.12,-0.02,1.02
249337,-0.9158,1.8320,2.1853,-0.12,-0.01,1.03
249346,-0.9152,1.8322,2.1871,-0.12,-0.01,1.03
249355,-0.9149,1.8329,2.1855,-0.12,-0.02,1.02
249364,-0.9154,1.8323,2.1853,-0.12,-0.02,1.02
249373,-0.9139,1.8321,2.1861,-0.12,-0.01,1.03
249382,-0.9154,1.8323,2.1868,-0.12,-0.01,1.03
249391,-0.9136,1.8325,2.1855,-0.12,-0.01,1.02
249400,-0.9140,1.8322,2.1872,-0.12,-0.02,1.03
249409,-0.9129,1.8348,2.1860,-0.12,-0.02,1.03
249418,-0.9131,1.8333,2.1842,-0.12,-0.01,1.02
249427,-0.9157,1.8317,2.1859,-0.12,-0.01,1.03
249436,-0.9153,1.8318,2.1842,-0.12,-0.02,1.03
249445,-0.9149,1.8320,2.1860,-0.12,-0.02,1.02
249454,-0.9131,1.8347,2.1863,-0.12,-0.01,1.03
249463,-0.9143,1.8326,2.1863,-0.12,-0.01,1.03
249472,-0.9143,1.8319,2.1842,-0.12,-0.01,1.03
249481,-0.9128,1.8320,2.1853,-0.12,-0.02,1.03
249490,-0.9140,1.8320,2.1861,-0.12,-0.02,1.03
249499,-0.9139,1.8345,2.1853,-0.12,-0.02,1.03
249508,-0.9125,1.8344,2.1843,-0.12,-0.01,1.02
249517,-0.9150,1.8326,2.1852,-0.12,-0.02,1.03
249526,-0.9145,1.8312,2.1864,-0.12,-0.01,1.03
249535,-0.9142,1.8343,2.1861,-0.12,-0.01,1.03
249544,-0.9134,1.8339,2.1858,-0.12,-0.01,1.02
249553,-0.9146,1.8339,2.1852,-0.12,-0.02,1.03
249562,-0.9120,1.8334,2.1848,-0.12,-0.02,1.03
249571,-0.9154,1.8310,2.1860,-0.12,-0.01,1.03
249580,-0.9142,1.8336,2.1846,-0.12,-0.01,1.02
249589,-0.9140,1.8318,2.1842,-0.12,-0.01,1.02
249598,-0.9137,1.8306,2.1875,-0.12,-0.02,1.03
249607,-0.9139,1.8324,2.1854,-0.12,-0.02,1.03
249616,-0.9140,1.8326,2.1833,-0.12,-0.02,1.03
249625,-0.9151,1.8314,2.1868,-0.12,-0.02,1.03
249634,-0.9151,1.8337,2.1831,-0.12,-0.02,1.03
249643,-0.9126,1.8339,2.1865,-0.12,-0.02,1.02
249652,-0.9146,1.8331,2.1861,-0.12,-0.02,1.02
249661,-0.9149,1.8349,2.1852,-0.12,-0.02,1.03
249670,-0.9129,1.8330,2.1854,-0.12,-0.02,1.03
249679,-0.9145,1.8329,2.1867,-0.12,-0.02,1.03
249688,-0.9153,1.8322,2.1855,-0.12,-0.02,1.03
249697,-0.9141,1.8324,2.1860,-0.12,-0.02,1.03
249706,-0.9138,1.8321,2.1853,-0.12,-0.02,1.02
249715,-0.9137,1.8341,2.1847,-0.12,-0.02,1.02
249724,-0.9124,1.8342,2.1850,-0.12,-0.02,1.03
249733,-0.9132,1.8329,2.1855,-0.12,-0.01,1.03
249742,-0.9142,1.8324,2.1865,-0.12,-0.01,1.03
249751,-0.9138,1.8341,2.1861,-0.12,-0.01,1.02
249760,-0.9161,1.8325,2.1860,-0.12,-0.02,1.03
249769,-0.9145,1.8325,2.1858,-0.12,-0.01,1.03
249778,-0.9147,1.8330,2.1854,-0.12,-0.01,1.03
249787,-0.9140,1.8323,2.1852,-0.12,-0.02,1.03
249796,-0.9135,1.8330,2.1840,-0.12,-0.02,1.03
249805,-0.9139,1.8330,2.1859,-0.12,-0.02,1.03
249814,-0.9165,1.8328,2.1875,-0.12,-0.01,1.03
249823,-0.9147,1.8338,2.1855,-0.12,-0.01,1.02
249832,-0.9128,1.8323,2.1872,-0.12,-0.02,1.03
249841,-0.9139,1.8314,2.1865,-0.12,-0.02,1.03
249850,-0.9154,1.8317,2.1845,-0.12,-0.02,1.03
249859,-0.9138,1.8322,2.1846,-0.12,-0.02,1.02
249868,-0.9151,1.8320,2.1860,-0.12,-0.02,1.02
249877,-0.9143,1.8318,2.1848,-0.12,-0.02,1.03
249886,-0.9135,1.8325,2.1849,-0.12,-0.01,1.02
249895,-0.9143,1.8344,2.1856,-0.12,-0.02,1.03
249904,-0.9127,1.8326,2.1872,-0.12,-0.02,1.03
249913,-0.9133,1.8311,2.1868,-0.12,-0.01,1.03
249922,-0.9149,1.8327,2.1862,-0.12,-0.01,1.02
249931,-0.9136,1.8333,2.1860,-0.12,-0.01,1.02
249940,-0.9140,1.8347,2.1860,-0.12,-0.01,1.03
249949,-0.9154,1.8324,2.1857,-0.12,-0.02,1.03
249958,-0.9144,1.8301,2.1861,-0.12,-0.01,1.03
249967,-0.9145,1.8326,2.1857,-0.12,-0.01,1.03
249976,-0.9129,1.8299,2.1853,-0.12,-0.01,1.03
249985,-0.9110,1.8318,2.1855,-0.12,-0.01,1.02
249994,-0.9124,1.8327,2.1875,-0.12,-0.01,1.02
250003,-0.9147,1.8322,2.1851,-0.12,-0.02,1.03
250012,-0.9127,1.8320,2.1860,-0.12,-0.01,1.03
250021,-0.9156,1.8326,2.1856,-0.12,-0.01,1.03
250030,-0.9133,1.8326,2.1853,-0.12,-0.01,1.02
250039,-0.9145,1.8342,2.1880,-0.12,-0.02,1.03
250048,-0.9148,1.8331,2.1846,-0.12,-0.01,1.03
250057,-0.9141,1.8313,2.1845,-0.12,-0.01,1.02
250066,-0.9126,1.8308,2.1839,-0.12,-0.01,1.02
250075,-0.9135,1.8295,2.1869,-0.12,-0.02,1.03
250084,-0.9145,1.8339,2.1854,-0.12,-0.02,1.03
250093,-0.9142,1.8332,2.1863,-0.12,-0.01,1.03
250102,-0.9143,1.8325,2.1854,-0.12,-0.02,1.03
250111,-0.9152,1.8315,2.1857,-0.12,-0.02,1.03
250120,-0.9152,1.8329,2.1862,-0.12,-0.01,1.03
250129,-0.9139,1.8331,2.1862,-0.12,-0.02,1.02
250138,-0.9133,1.8325,2.1859,-0.12,-0.01,1.03
250147,-0.9149,1.8307,2.1867,-0.12,-0.01,1.03
250156,-0.9117,1.8337,2.1858,-0.12,-0.01,1.03
250165,-0.9112,1.8338,2.1875,-0.12,-0.01,1.03
250174,-0.9139,1.8329,2.1862,-0.12,-0.01,1.03
250183,-0.9140,1.8328,2.1834,-0.12,-0.01,1.03
250192,-0.9141,1.8320,2.1877,-0.12,-0.02,1.03
250201,-0.9147,1.8348,2.1860,-0.12,-0.01,1.02
250210,-0.9152,1.8321,2.1869,-0.12,-0.01,1.02
250219,-0.9134,1.8322,2.1870,-0.12,-0.02,1.03
250228,-0.9128,1.8336,2.1855,-0.12,-0.02,1.02
250237,-0.9156,1.8346,2.1858,-0.12,-0.02,1.02
250246,-0.9128,1.8326,2.1842,-0.12,-0.02,1.03
250255,-0.9153,1.8331,2.1874,-0.12,-0.02,1.03
250264,-0.9137,1.8332,2.1865,-0.12,-0.02,1.03
250273,-0.9164,1.8316,2.1861,-0.12,-0.02,1.03
250282,-0.9125,1.8331,2.1848,-0.12,-0.02,1.03
250291,-0.9156,1.8347,2.1869,-0.12,-0.01,1.03
250300,-0.9129,1.8327,2.1856,-0.12,-0.01,1.03
250309,-0.9124,1.8335,2.1854,-0.12,-0.01,1.02
250318,-0.9135,1.8335,2.1868,-0.12,-0.02,1.03
250327,-0.9142,1.8308,2.1847,-0.12,-0.02,1.03
250336,-0.9135,1.8321,2.1862,-0.12,-0.02,1.02
250345,-0.9145,1.8329,2.1839,-0.12,-0.01,1.02
250354,-0.9141,1.8340,2.1851,-0.12,-0.02,1.02
250363,-0.9152,1.8317,2.1864,-0.12,-0.02,1.03
250372,-0.9148,1.8330,2.1867,-0.12,-0.01,1.03
250381,-0.9130,1.8319,2.1846,-0.12,-0.02,1.03
250390,-0.9144,1.8335,2.1854,-0.12,-0.02,1.03
250399,-0.9140,1.8319,2.1848,-0.12,-0.02,1.03
250408,-0.9148,1.8321,2.1859,-0.12,-0.02,1.02
250417,-0.9140,1.8315,2.1844,-0.12,-0.02,1.02
250426,-0.9124,1.8331,2.1857,-0.12,-0.01,1.03
250435,-0.9128,1.8317,2.1874,-0.12,-0.01,1.02
250444,-0.9121,1.8331,2.1848,-0.12,-0.02,1.03
250453,-0.9136,1.8328,2.1848,-0.12,-0.02,1.03
250462,-0.9140,1.8324,2.1871,-0.12,-0.02,1.03
250471,-0.9152,1.8323,2.1865,-0.12,-0.02,1.03
250480,-0.9134,1.8332,2.1848,-0.12,-0.02,1.03
250489,-0.9152,1.8315,2.1846,-0.12,-0.02,1.03
250498,-0.9132,1.8321,2.1846,-0.12,-0.02,1.02
250507,-0.9132,1.8333,2.1854,-0.12,-0.02,1.03
250516,-0.9151,1.8333,2.1849,-0.12,-0.02,1.03
250525,-0.9138,1.8297,2.1855,-0.12,-0.02,1.03
250534,-0.9153,1.8331,2.1847,-0.12,-0.01,1.03
250543,-0.9163,1.8321,2.1848,-0.12,-0.01,1.03
250552,-0.9139,1.8324,2.1870,-0.12,-0.01,1.03
250561,-0.9156,1.8322,2.1859,-0.12,-0.01,1.02
250570,-0.9149,1.8316,2.1855,-0.12,-0.01,1.02
250579,-0.9153,1.8329,2.1848,-0.12,-0.01,1.03
250588,-0.9142,1.8341,2.1851,-0.12,-0.01,1.02
250597,-0.9123,1.8325,2.1869,-0.12,-0.02,1.03
250606,-0.9158,1.8344,2.1859,-0.12,-0.02,1.03
250615,-0.9136,1.8346,2.1843,-0.12,-0.01,1.03
250624,-0.9128,1.8312,2.1872,-0.12,-0.02,1.03
250633,-0.9139,1.8341,2.1857,-0.12,-0.02,1.03
250642,-0.9142,1.8329,2.1844,-0.12,-0.01,1.03
250651,-0.9134,1.8327,2.1854,-0.12,-0.02,1.03
250660,-0.9166,1.8333,2.1855,-0.12,-0.01,1.03
250669,-0.9123,1.8334,2.1862,-0.12,-0.01,1.02
250678,-0.9137,1.8334,2.1874,-0.12,-0.01,1.03
250687,-0.9135,1.8334,2.1864,-0.12,-0.01,1.03
250696,-0.9151,1.8335,2.1852,-0.12,-0.01,1.03
250705,-0.9120,1.8334,2.1854,-0.12,-0.02,1.03
250714,-0.9148,1.8321,2.1847,-0.12,-0.02,1.03
250723,-0.9133,1.8319,2.1851,-0.12,-0.02,1.03
250732,-0.9135,1.8320,2.1862,-0.12,-0.02,1.02
250741,-0.9156,1.8334,2.1857,-0.12,-0.02,1.03
250750,-0.9136,1.8327,2.1838,-0.12,-0.02,1.02
250759,-0.9137,1.8314,2.1839,-0.12,-0.02,1.02
250768,-0.9131,1.8324,2.1863,-0.12,-0.02,1.03
250777,-0.9156,1.8311,2.1851,-0.12,-0.01,1.03
250786,-0.9137,1.8313,2.1857,-0.12,-0.01,1.03
250795,-0.9141,1.8325,2.1871,-0.12,-0.02,1.02
250804,-0.9134,1.8339,2.1844,-0.12,-0.02,1.03
250813,-0.9133,1.8336,2.1861,-0.12,-0.01,1.02
250822,-0.9143,1.8315,2.1870,-0.12,-0.01,1.02
250831,-0.9167,1.8333,2.1873,-0.12,-0.01,1.03
250840,-0.9139,1.8327,2.1851,-0.12,-0.01,1.03
250849,-0.9141,1.8320,2.1849,-0.12,-0.01,1.03
250858,-0.9130,1.8320,2.1855,-0.12,-0.01,1.02
250867,-0.9159,1.8320,2.1870,-0.12,-0.02,1.03
250876,-0.9141,1.8316,2.1858,-0.12,-0.01,1.03
250885,-0.9123,1.8335,2.1858,-0.12,-0.01,1.02
250894,-0.9135,1.8309,2.1849,-0.12,-0.01,1.02
250903,-0.9135,1.8324,2.1856,-0.12,-0.02,1.03
250912,-0.9170,1.8330,2.1866,-0.12,-0.02,1.03
250921,-0.9155,1.8313,2.1850,-0.12,-0.01,1.03
250930,-0.9136,1.8324,2.1875,-0.12,-0.02,1.03
250939,-0.9146,1.8343,2.1845,-0.12,-0.02,1.03
250948,-0.9136,1.8327,2.1868,-0.12,-0.02,1.03
250957,-0.9141,1.8325,2.1865,-0.12,-0.01,1.03
250966,-0.9137,1.8320,2.1870,-0.12,-0.01,1.03
250975,-0.9128,1.8325,2.1856,-0.12,-0.01,1.03
250984,-0.9149,1.8342,2.1872,-0.12,-0.02,1.03
250993,-0.9132,1.8299,2.1860,-0.12,-0.01,1.03
251002,-0.9155,1.8333,2.1881,-0.12,-0.01,1.03
251011,-0.9131,1.8335,2.1847,-0.12,-0.01,1.03
251020,-0.9132,1.8311,2.1857,-0.12,-0.02,1.02
251029,-0.9149,1.8314,2.1863,-0.12,-0.02,1.02
251038,-0.9150,1.8323,2.1852,-0.12,-0.02,1.03
251047,-0.9135,1.8326,2.1869,-0.12,-0.02,1.03
251056,-0.9151,1.8310,2.1865,-0.12,-0.02,1.02
251065,-0.9150,1.8338,2.1825,-0.12,-0.02,1.02
251074,-0.9162,1.8318,2.1869,-0.12,-0.02,1.03
251083,-0.9147,1.8302,2.1862,-0.12,-0.02,1.02
251092,-0.9147,1.8312,2.1861,-0.12,-0.02,1.02
251101,-0.9126,1.8318,2.1843,-0.12,-0.02,1.03
251110,-0.9121,1.8322,2.1851,-0.12,-0.02,1.02
251119,-0.9147,1.8319,2.1853,-0.12,-0.02,1.02
251128,-0.9156,1.8321,2.1851,-0.12,-0.02,1.02
251137,-0.9166,1.8314,2.1858,-0.12,-0.01,1.03
251146,-0.9118,1.8310,2.1861,-0.12,-0.01,1.03
251155,-0.9151,1.8318,2.1868,-0.12,-0.01,1.03
251164,-0.9123,1.8334,2.1858,-0.12,-0.02,1.03
251173,-0.9129,1.8314,2.1847,-0.12,-0.02,1.03
251182,-0.9143,1.8318,2.1852,-0.12,-0.01,1.03
251191,-0.9130,1.8327,2.1851,-0.12,-0.01,1.03
251200,-0.9120,1.8331,2.1861,-0.12,-0.01,1.03
251209,-0.9162,1.8330,2.1864,-0.12,-0.02,1.03
251218,-0.9128,1.8309,2.1883,-0.12,-0.02,1.03
251227,-0.9156,1.8333,2.1839,-0.12,-0.02,1.03
251236,-0.9139,1.8322,2.1875,-0.12,-0.02,1.03
251245,-0.9143,1.8335,2.1846,-0.12,-0.02,1.03
251254,-0.9137,1.8327,2.1843,-0.12,-0.02,1.03
251263,-0.9150,1.8316,2.1842,-0.12,-0.01,1.02
251272,-0.9138,1.8348,2.1866,-0.12,-0.02,1.02
251281,-0.9143,1.8333,2.1854,-0.12,-0.02,1.03
251290,-0.9135,1.8335,2.1854,-0.12,-0.01,1.02
251299,-0.9144,1.8320,2.1851,-0.12,-0.01,1.03
251308,-0.9147,1.8327,2.1866,-0.12,-0.01,1.03
251317,-0.9145,1.8324,2.1845,-0.12,-0.01,1.03
251326,-0.9143,1.8341,2.1866,-0.12,-0.01,1.02
251335,-0.9141,1.8315,2.1858,-0.12,-0.01,1.02
251344,-0.9124,1.8329,2.1850,-0.12,-0.02,1.02
251353,-0.9172,1.8303,2.1863,-0.12,-0.02,1.03
251362,-0.9136,1.8332,2.1840,-0.12,-0.02,1.02
251371,-0.9147,1.8328,2.1870,-0.12,-0.02,1.02
251380,-0.9124,1.8339,2.1855,-0.12,-0.02,1.02
251389,-0.9137,1.8340,2.1868,-0.12,-0.02,1.03
251398,-0.9161,1.8337,2.1845,-0.12,-0.02,1.03
251407,-0.9139,1.8339,2.1856,-0.12,-0.01,1.02
251416,-0.9146,1.8331,2.1857,-0.12,-0.02,1.03
251425,-0.9130,1.8317,2.1862,-0.12,-0.02,1.03
251434,-0.9153,1.8332,2.1862,-0.12,-0.02,1.03
251443,-0.9136,1.8313,2.1868,-0.12,-0.02,1.02
251452,-0.9121,1.8327,2.1858,-0.12,-0.02,1.03
251461,-0.9137,1.8334,2.1833,-0.12,-0.02,1.03
251470,-0.9147,1.8349,2.1852,-0.12,-0.01,1.03
251479,-0.9134,1.8336,2.1874,-0.12,-0.01,1.03
251488,-0.9130,1.8325,2.1851,-0.12,-0.01,1.03
251497,-0.9135,1.8326,2.1845,-0.12,-0.01,1.03
251506,-0.9151,1.8327,2.1877,-0.12,-0.01,1.02
251515,-0.9136,1.8349,2.1860,-0.12,-0.01,1.03
251524,-0.9146,1.8327,2.1847,-0.12,-0.01,1.03
251533,-0.9152,1.8312,2.1860,-0.12,-0.02,1.02
251542,-0.9138,1.8340,2.1863,-0.12,-0.01,1.03
251551,-0.9143,1.8323,2.1867,-0.12,-0.01,1.03
251560,-0.9153,1.8319,2.1867,-0.12,-0.01,1.03
251569,-0.9101,1.8319,2.1845,-0.12,-0.02,1.02
251578,-0.9143,1.8335,2.1850,-0.12,-0.02,1.02
251587,-0.9146,1.8331,2.1844,-0.12,-0.02,1.03
251596,-0.9133,1.8316,2.1859,-0.12,-0.02,1.03
251605,-0.9143,1.8325,2.1869,-0.12,-0.02,1.02
251614,-0.9145,1.8319,2.1844,-0.12,-0.02,1.02
251623,-0.9149,1.8324,2.1872,-0.12,-0.02,1.03
251632,-0.9150,1.8327,2.1869,-0.12,-0.02,1.03
251641,-0.9128,1.8329,2.1870,-0.12,-0.02,1.03
251650,-0.9142,1.8333,2.1854,-0.12,-0.01,1.02
251659,-0.9152,1.8334,2.1884,-0.12,-0.02,1.03
251668,-0.9125,1.8339,2.1856,-0.12,-0.01,1.02
251677,-0.9118,1.8325,2.1872,-0.12,-0.01,1.02
251686,-0.9165,1.8326,2.1865,-0.12,-0.01,1.03
251695,-0.9141,1.8328,2.1842,-0.12,-0.02,1.02
251704,-0.9132,1.8322,2.1835,-0.12,-0.02,1.02
251713,-0.9147,1.8318,2.1840,-0.12,-0.02,1.02
251722,-0.9137,1.8331,2.1866,-0.12,-0.02,1.03
251731,-0.9147,1.8329,2.1858,-0.12,-0.01,1.02
251740,-0.9126,1.8335,2.1850,-0.12,-0.01,1.02
251749,-0.9153,1.8320,2.1857,-0.12,-0.02,1.03
251758,-0.9144,1.8322,2.1853,-0.12,-0.02,1.02
251767,-0.9157,1.8334,2.1864,-0.12,-0.02,1.02
251776,-0.9149,1.8321,2.1856,-0.12,-0.02,1.03
251785,-0.9146,1.8329,2.1851,-0.12,-0.01,1.03
251794,-0.9143,1.8337,2.1839,-0.12,-0.01,1.03
251803,-0.9126,1.8328,2.1852,-0.12,-0.01,1.02
251812,-0.9156,1.8333,2.1852,-0.12,-0.02,1.03
251821,-0.9141,1.8317,2.1858,-0.12,-0.02,1.03
251830,-0.9142,1.8316,2.1863,-0.12,-0.02,1.03
251839,-0.9155,1.8332,2.1861,-0.12,-0.01,1.02
251848,-0.9158,1.8340,2.1854,-0.12,-0.02,1.03
251857,-0.9126,1.8328,2.1849,-0.12,-0.02,1.03
251866,-0.9112,1.8336,2.1872,-0.12,-0.02,1.03
251875,-0.9147,1.8353,2.1857,-0.12,-0.02,1.02
251884,-0.9129,1.8331,2.1860,-0.12,-0.02,1.03
251893,-0.9142,1.8332,2.1835,-0.12,-0.02,1.03
251902,-0.9143,1.8322,2.1871,-0.12,-0.01,1.03
251911,-0.9143,1.8322,2.1860,-0.12,-0.01,1.02
251920,-0.9138,1.8338,2.1850,-0.12,-0.01,1.02
251929,-0.9146,1.8328,2.1850,-0.12,-0.02,1.03
251938,-0.9144,1.8333,2.1844,-0.12,-0.01,1.03
251947,-0.9140,1.8339,2.1836,-0.12,-0.01,1.03
251956,-0.9153,1.8329,2.1848,-0.12,-0.02,1.02
251965,-0.9142,1.8328,2.1877,-0.12,-0.02,1.03
251974,-0.9137,1.8336,2.1852,-0.12,-0.01,1.02
251983,-0.9131,1.8331,2.1844,-0.12,-0.01,1.02
251992,-0.9142,1.8329,2.1852,-0.12,-0.01,1.03
252001,-0.9139,1.8331,2.1861,-0.12,-0.02,1.02
252010,-0.9140,1.8322,2.1859,-0.12,-0.02,1.02
252019,-0.9133,1.8323,2.1856,-0.12,-0.01,1.02
252028,-0.9138,1.8344,2.1862,-0.12,-0.01,1.03
252037,-0.9138,1.8322,2.1855,-0.12,-0.01,1.03
252046,-0.9140,1.8340,2.1849,-0.12,-0.01,1.03
252055,-0.9164,1.8332,2.1876,-0.12,-0.01,1.03
252064,-0.9141,1.8311,2.1867,-0.12,-0.01,1.02
252073,-0.9151,1.8334,2.1874,-0.12,-0.01,1.02
252082,-0.9151,1.8326,2.1867,-0.12,-0.02,1.03
252091,-0.9124,1.8333,2.1860,-0.12,-0.01,1.03
252100,-0.9160,1.8306,2.1860,-0.12,-0.01,1.03
252109,-0.9159,1.8326,2.1852,-0.12,-0.01,1.02
252118,-0.9144,1.8332,2.1872,-0.12,-0.01,1.03
252127,-0.9157,1.8309,2.1850,-0.12,-0.01,1.02
252136,-0.9148,1.8312,2.1837,-0.12,-0.01,1.02
252145,-0.9174,1.8307,2.1863,-0.12,-0.01,1.03
252154,-0.9156,1.8323,2.1854,-0.12,-0.01,1.03
252163,-0.9143,1.8313,2.1850,-0.12,-0.01,1.03
252172,-0.9148,1.8334,2.1852,-0.12,-0.01,1.02
252181,-0.9141,1.8326,2.1856,-0.12,-0.02,1.03
252190,-0.9123,1.8339,2.1848,-0.12,-0.01,1.02
252199,-0.9134,1.8319,2.1856,-0.12,-0.01,1.02
252208,-0.9145,1.8342,2.1864,-0.12,-0.02,1.03
252217,-0.9147,1.8322,2.1865,-0.12,-0.02,1.03
252226,-0.9153,1.8328,2.1860,-0.12,-0.02,1.03
252235,-0.9152,1.8326,2.1872,-0.12,-0.01,1.02
252244,-0.9131,1.8339,2.1872,-0.12,-0.02,1.03
252253,-0.9153,1.8324,2.1845,-0.12,-0.02,1.03
252262,-0.9127,1.8321,2.1868,-0.12,-0.01,1.03
252271,-0.9144,1.8330,2.1834,-0.12,-0.01,1.02
252280,-0.9126,1.8328,2.1841,-0.12,-0.02,1.03
252289,-0.9166,1.8311,2.1835,-0.12,-0.02,1.03
252298,-0.9120,1.8317,2.1869,-0.12,-0.01,1.02
252307,-0.9129,1.8320,2.1866,-0.12,-0.01,1.03
252316,-0.9119,1.8351,2.1849,-0.12,-0.01,1.03
252325,-0.9135,1.8330,2.1853,-0.12,-0.01,1.02
252334,-0.9137,1.8347,2.1862,-0.12,-0.02,1.03
252343,-0.9126,1.8340,2.1863,-0.12,-0.01,1.03
252352,-0.9132,1.8313,2.1851,-0.12,-0.01,1.03
252361,-0.9132,1.8328,2.1851,-0.12,-0.02,1.02
252370,-0.9146,1.8313,2.1865,-0.12,-0.01,1.03
252379,-0.9139,1.8329,2.1841,-0.12,-0.01,1.03
252388,-0.9146,1.8307,2.1861,-0.12,-0.02,1.03
252397,-0.9165,1.8323,2.1868,-0.12,-0.02,1.03
252406,-0.9165,1.8319,2.1863,-0.12,-0.01,1.03
252415,-0.9168,1.8309,2.1853,-0.12,-0.01,1.02
252424,-0.9164,1.8320,2.1857,-0.12,-0.01,1.03
252433,-0.9111,1.8325,2.1859,-0.12,-0.02,1.03
252442,-0.9136,1.8309,2.1866,-0.12,-0.02,1.03
252451,-0.9132,1.8321,2.1845,-0.12,-0.02,1.03
252460,-0.9148,1.8295,2.1858,-0.12,-0.01,1.03
252469,-0.9139,1.8321,2.1871,-0.12,-0.01,1.03
252478,-0.9137,1.8319,2.1869,-0.12,-0.02,1.02
252487,-0.9147,1.8315,2.1843,-0.12,-0.02,1.02
252496,-0.9126,1.8333,2.1847,-0.12,-0.02,1.03
252505,-0.9144,1.8311,2.1822,-0.12,-0.02,1.03
252514,-0.9155,1.8334,2.1871,-0.12,-0.02,1.02
252523,-0.9143,1.8326,2.1851,-0.12,-0.01,1.03
252532,-0.9129,1.8338,2.1852,-0.12,-0.01,1.03
252541,-0.9136,1.8310,2.1867,-0.12,-0.01,1.02
252550,-0.9139,1.8332,2.1852,-0.12,-0.01,1.02
252559,-0.9142,1.8341,2.1858,-0.12,-0.01,1.02
252568,-0.9139,1.8328,2.1859,-0.12,-0.02,1.03
252577,-0.9134,1.8328,2.1866,-0.12,-0.02,1.03
252586,-0.9147,1.8314,2.1858,-0.12,-0.01,1.03
252595,-0.9133,1.8314,2.1851,-0.12,-0.01,1.03
252604,-0.9153,1.8327,2.1854,-0.12,-0.02,1.03
252613,-0.9102,1.8322,2.1876,-0.12,-0.02,1.02
252622,-0.9141,1.8333,2.1839,-0.12,-0.02,1.02
252631,-0.9142,1.8336,2.1846,-0.12,-0.01,1.02
252640,-0.9134,1.8315,2.1861,-0.12,-0.02,1.03
252649,-0.9162,1.8276,2.1859,-0.12,-0.01,1.02
252658,-0.9145,1.8319,2.1857,-0.12,-0.01,1.02
252667,-0.9133,1.8324,2.1857,-0.12,-0.01,1.03
252676,-0.9140,1.8330,2.1872,-0.12,-0.01,1.03
252685,-0.9149,1.8318,2.1865,-0.12,-0.01,1.03
252694,-0.9136,1.8314,2.1846,-0.12,-0.01,1.03
252703,-0.9150,1.8331,2.1869,-0.12,-0.02,1.03
252712,-0.9136,1.8308,2.1871,-0.12,-0.01,1.03
252721,-0.9141,1.8342,2.1860,-0.12,-0.01,1.03
252730,-0.9146,1.8314,2.1855,-0.12,-0.01,1.03
252739,-0.9150,1.8331,2.1844,-0.12,-0.02,1.02
252748,-0.9142,1.8322,2.1853,-0.12,-0.02,1.02
252757,-0.9142,1.8328,2.1860,-0.12,-0.01,1.03
252766,-0.9158,1.8344,2.1845,-0.12,-0.02,1.03
252775,-0.9135,1.8334,2.1854,-0.12,-0.02,1.03
252784,-0.9124,1.8343,2.1893,-0.12,-0.01,1.02
252793,-0.9131,1.8324,2.1856,-0.12,-0.01,1.03
252802,-0.9139,1.8318,2.1904,-0.12,-0.02,1.02
252811,-0.9128,1.8328,2.1845,-0.12,-0.02,1.02
252820,-0.9157,1.8329,2.1864,-0.12,-0.01,1.02
252829,-0.9151,1.8328,2.1841,-0.12,-0.02,1.03
252838,-0.9144,1.8325,2.1856,-0.12,-0.02,1.03
252847,-0.9122,1.8326,2.1846,-0.12,-0.01,1.02
252856,-0.9149,1.8328,2.1852,-0.12,-0.02,1.03
252865,-0.9134,1.8351,2.1857,-0.12,-0.02,1.03
252874,-0.9157,1.8326,2.1860,-0.12,-0.02,1.02
252883,-0.9138,1.8363,2.1861,-0.12,-0.01,1.02
